abundance,year,latitude,longitude,genus,species,genus_species,region,mean_summer_sst_degC
36,2002,24.5,120.5,Trachinocephalus,myops,Trachinocephalus_myops,Temperate,27.790335337320965
1,2000,25.5,121.5,Trachinocephalus,myops,Trachinocephalus_myops,Temperate,27.681001027425133
2,2002,24.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Temperate,27.790335337320965
58,2000,25.5,121.5,Trachurus,japonicus,Trachurus_japonicus,Temperate,27.681001027425133
59,2000,25.5,121.5,Trachurus,japonicus,Trachurus_japonicus,Temperate,27.681001027425133
111,2001,25.5,121.5,Trachurus,japonicus,Trachurus_japonicus,Temperate,28.034334818522133
13,2000,25.5,121.5,Trachurus,japonicus,Trachurus_japonicus,Temperate,27.681001027425133
1,2002,24.5,120.5,Trachyrhamphus,longirostris,Trachyrhamphus_longirostris,Temperate,27.790335337320965
6,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
6,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
33,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
10,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
2,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
1,2002,24.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.790335337320965
12,2000,25.5,121.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.681001027425133
8,2001,25.5,121.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,28.034334818522133
2,2000,25.5,121.5,Trichiurus,lepturus,Trichiurus_lepturus,Temperate,27.681001027425133
5,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,27.9170010884603
2,2002,24.5,120.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,27.790335337320965
19,2002,24.5,120.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,27.790335337320965
242,2002,24.5,120.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,27.790335337320965
3,2000,25.5,121.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,27.681001027425133
2,2001,25.5,121.5,Upeneus,japonicus,Upeneus_japonicus,Temperate,28.034334818522133
2,2003,23.5,119.5,Upeneus,vittatus,Upeneus_vittatus,Temperate,27.9170010884603
1,2003,23.5,119.5,Upeneus,vittatus,Upeneus_vittatus,Temperate,27.9170010884603
1,2003,23.5,119.5,Uranoscopus,japonicus,Uranoscopus_japonicus,Temperate,27.9170010884603
1,2000,25.5,121.5,Uranoscopus,japonicus,Uranoscopus_japonicus,Temperate,27.681001027425133
1,2002,24.5,120.5,Uroconger,lepturus,Uroconger_lepturus,Temperate,27.790335337320965
1,2002,24.5,120.5,Uroconger,lepturus,Uroconger_lepturus,Temperate,27.790335337320965
218,2000,25.5,121.5,Urolophus,aurantiacus,Urolophus_aurantiacus,Temperate,27.681001027425133
58,2000,25.5,121.5,Urolophus,aurantiacus,Urolophus_aurantiacus,Temperate,27.681001027425133
164,2001,25.5,121.5,Urolophus,aurantiacus,Urolophus_aurantiacus,Temperate,28.034334818522133
23,2000,25.5,121.5,Urolophus,aurantiacus,Urolophus_aurantiacus,Temperate,27.681001027425133
1,2002,24.5,120.5,Xiphasia,setifer,Xiphasia_setifer,Temperate,27.790335337320965
1,2000,25.5,121.5,Zebrias,zebra,Zebrias_zebra,Temperate,27.681001027425133
4,2000,25.5,121.5,Zeus,faber,Zeus_faber,Temperate,27.681001027425133
1,2000,25.5,121.5,Zeus,faber,Zeus_faber,Temperate,27.681001027425133
1,2001,25.5,121.5,Zeus,faber,Zeus_faber,Temperate,28.034334818522133
2,2000,25.5,121.5,Zeus,faber,Zeus_faber,Temperate,27.681001027425133
1,2006,25.5,121.5,Ablennes,hians,Ablennes_hians,Temperate,27.650334040323866
1,2010,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.467667897542334
1,2010,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.467667897542334
1,2011,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.630334854126
1,2011,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.630334854126
2,2011,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.630334854126
2,2012,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.679334004720065
1,2012,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.679334004720065
1,2012,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.679334004720065
1,2012,25.5,121.5,Abudefduf,bengalensis,Abudefduf_bengalensis,Temperate,27.679334004720065
1,2001,25.5,121.5,Abudefduf,lorenzi,Abudefduf_lorenzi,Temperate,28.034334818522133
2,2001,25.5,121.5,Abudefduf,lorenzi,Abudefduf_lorenzi,Temperate,28.034334818522133
1,2002,25.5,121.5,Abudefduf,lorenzi,Abudefduf_lorenzi,Temperate,27.707001368204732
1,2000,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.681001027425133
4,2001,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,28.034334818522133
1,2001,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,28.034334818522133
1,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
3,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
1,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
1,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
2,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
4,2002,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.707001368204732
1,2003,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.583001454671233
1,2003,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.583001454671233
1,2004,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.7346674601237
1,2004,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.7346674601237
5,2006,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.650334040323866
1,2006,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.650334040323866
1,2007,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,28.133001327514634
1,2008,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.669668197631832
1,2009,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.622001012166333
1,2010,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.467667897542334
3,2010,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.467667897542334
1,2010,25.5,121.5,Abudefduf,septemfasciatus,Abudefduf_septemfasciatus,Temperate,27.467667897542334
1,2005,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.326667785644535
1,2005,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.326667785644535
1,2005,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.326667785644535
1,2006,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.650334040323866
1,2011,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.630334854126
4,2011,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.630334854126
1,2011,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.630334854126
1,2011,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.630334854126
1,2011,25.5,121.5,Abudefduf,sexfasciatus,Abudefduf_sexfasciatus,Temperate,27.630334854126
1,2002,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.707001368204732
1,2002,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.707001368204732
1,2002,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.707001368204732
1,2004,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.7346674601237
1,2005,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.326667785644535
1,2006,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.650334040323866
1,2007,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,28.133001327514634
1,2008,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.669668197631832
3,2008,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.669668197631832
1,2009,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.622001012166333
1,2010,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.467667897542334
1,2012,25.5,121.5,Abudefduf,sordidus,Abudefduf_sordidus,Temperate,27.679334004720065
2,2000,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.681001027425133
1,2000,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.681001027425133
5,2000,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.681001027425133
2,2000,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.681001027425133
4,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
2,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
1,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
2,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
2,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
1,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
5,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
1,2001,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.034334818522133
1,2002,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.707001368204732
20,2002,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.707001368204732
9,2002,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.707001368204732
4,2002,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.707001368204732
1,2002,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.707001368204732
1,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
1,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
2,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
4,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
1,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
3,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
1,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
3,2003,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.583001454671233
1,2004,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.7346674601237
2,2004,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.7346674601237
2,2004,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.7346674601237
1,2005,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.326667785644535
4,2005,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.326667785644535
5,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
2,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
15,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
4,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
1,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
3,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
1,2006,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.650334040323866
2,2007,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.133001327514634
2,2007,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.133001327514634
1,2007,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.133001327514634
1,2007,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.133001327514634
1,2007,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.133001327514634
1,2008,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.669668197631832
1,2008,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.669668197631832
1,2008,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.669668197631832
3,2009,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.622001012166333
1,2009,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.622001012166333
5,2010,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.467667897542334
2,2010,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.467667897542334
2,2010,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.467667897542334
1,2011,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.630334854126
2,2011,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.630334854126
1,2011,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.630334854126
2,2012,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.679334004720065
1,2012,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.679334004720065
2,2012,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.679334004720065
2,2012,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.679334004720065
1,2013,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.922667821248368
2,2013,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.922667821248368
2,2013,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.922667821248368
1,2013,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,27.922667821248368
1,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
3,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
1,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
3,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
5,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
1,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
2,2014,25.5,121.5,Abudefduf,vaigiensis,Abudefduf_vaigiensis,Temperate,28.082000732421868
1,2005,25.5,121.5,Acanthopagrus,berda,Acanthopagrus_berda,Temperate,27.326667785644535
2,2014,25.5,121.5,Acanthopagrus,latus,Acanthopagrus_latus,Temperate,28.082000732421868
1,2003,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.583001454671233
1,2004,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.7346674601237
2,2013,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.922667821248368
1,2013,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.922667821248368
1,2013,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.922667821248368
42,2014,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,28.082000732421868
2,2014,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,28.082000732421868
1,2014,25.5,121.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,28.082000732421868
1,2002,25.5,121.5,Acanthurus,blochii,Acanthurus_blochii,Temperate,27.707001368204732
1,2004,25.5,121.5,Acanthurus,blochii,Acanthurus_blochii,Temperate,27.7346674601237
1,2010,25.5,121.5,Acanthurus,dussumieri,Acanthurus_dussumieri,Temperate,27.467667897542334
1,2010,25.5,121.5,Acanthurus,dussumieri,Acanthurus_dussumieri,Temperate,27.467667897542334
1,2011,25.5,121.5,Acanthurus,dussumieri,Acanthurus_dussumieri,Temperate,27.630334854126
1,2014,25.5,121.5,Acanthurus,lineatus,Acanthurus_lineatus,Temperate,28.082000732421868
2,2001,25.5,121.5,Acanthurus,maculiceps,Acanthurus_maculiceps,Temperate,28.034334818522133
1,2000,25.5,121.5,Acanthurus,mata,Acanthurus_mata,Temperate,27.681001027425133
7,2005,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.326667785644535
3,2005,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.326667785644535
1,2006,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.650334040323866
1,2006,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.650334040323866
1,2006,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.650334040323866
1,2006,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.650334040323866
1,2006,25.5,121.5,Acanthurus,xanthopterus,Acanthurus_xanthopterus,Temperate,27.650334040323866
1,2001,25.5,121.5,Aesopia,cornuta,Aesopia_cornuta,Temperate,28.034334818522133
1,2000,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.681001027425133
1,2001,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,28.034334818522133
3,2002,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.707001368204732
1,2003,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.583001454671233
1,2003,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.583001454671233
4,2006,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.650334040323866
1,2007,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,28.133001327514634
1,2007,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,28.133001327514634
1,2007,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,28.133001327514634
4,2011,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.630334854126
1,2014,25.5,121.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,28.082000732421868
2,2000,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.681001027425133
1,2003,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.583001454671233
1,2004,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.7346674601237
1,2005,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.326667785644535
5,2005,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.326667785644535
1,2006,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.650334040323866
1,2006,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.650334040323866
1,2006,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.650334040323866
1,2006,25.5,121.5,Alectis,indica,Alectis_indica,Temperate,27.650334040323866
1,2001,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,28.034334818522133
1,2002,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.707001368204732
3,2004,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.7346674601237
3,2004,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.7346674601237
1,2005,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.326667785644535
1,2005,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.326667785644535
1,2006,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.650334040323866
1,2006,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.650334040323866
1,2006,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.650334040323866
2,2006,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.650334040323866
1,2007,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,28.133001327514634
1,2007,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,28.133001327514634
1,2008,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.669668197631832
1,2009,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.622001012166333
1,2010,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.467667897542334
1,2012,25.5,121.5,Aluterus,monoceros,Aluterus_monoceros,Temperate,27.679334004720065
2,2001,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,28.034334818522133
1,2002,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,27.707001368204732
6,2003,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,27.583001454671233
1,2004,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,27.7346674601237
2,2006,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,27.650334040323866
2,2006,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,27.650334040323866
1,2007,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,28.133001327514634
1,2007,25.5,121.5,Aluterus,scriptus,Aluterus_scriptus,Temperate,28.133001327514634
